location_id,neighbourhood_group,neighbourhood,latitude,longitude
41261,Brooklyn,Williamsburg,40.7084,-73.94488
41266,Queens,Jamaica Hills,40.71686,-73.79742
43627,Queens,Jamaica Hills,40.71757,-73.7961
41268,Brooklyn,Kensington,40.6376,-73.97386
41271,Manhattan,Upper East Side,40.76335,-73.96831
41275,Manhattan,Nolita,40.72214,-73.99675
41278,Brooklyn,Fort Greene,40.68495,-73.97438
41279,Brooklyn,Cypress Hills,40.68446,-73.87801
42075,Brooklyn,Cypress Hills,40.68258,-73.87731
41281,Manhattan,Lower East Side,40.7127,-73.98854
41282,Brooklyn,Bushwick,40.69266,-73.92058
41289,Queens,Maspeth,40.73218,-73.89633
41295,Brooklyn,Prospect-Lefferts Gardens,40.65814,-73.9588
46209,Brooklyn,Prospect-Lefferts Gardens,40.65842,-73.96044
41297,Brooklyn,Prospect-Lefferts Gardens,40.65447,-73.9616
41300,Manhattan,Harlem,40.82666,-73.95175
41301,Brooklyn,Greenpoint,40.72912,-73.95203
41304,Queens,Ridgewood,40.70833,-73.91039
42948,Queens,Ridgewood,40.70811,-73.91054
41306,Queens,Long Island City,40.75204,-73.9226
41309,Bronx,Wakefield,40.88805,-73.86451
41315,Brooklyn,Bay Ridge,40.62955,-74.02429
41318,Brooklyn,Greenpoint,40.7293,-73.95075
41320,Manhattan,Upper East Side,40.77202,-73.95821
41321,Brooklyn,Greenpoint,40.73446,-73.9523
41322,Brooklyn,Williamsburg,40.7085,-73.94966
41328,Queens,Ridgewood,40.70896,-73.8956
41329,Queens,Ridgewood,40.70892,-73.89502
41330,Queens,Ridgewood,40.70813,-73.89664
41331,Queens,Ridgewood,40.70727,-73.89627
41332,Queens,Ridgewood,40.70906,-73.89511
41803,Queens,Ridgewood,40.70881,-73.89689
41804,Queens,Ridgewood,40.70899,-73.89494
41838,Queens,Ridgewood,40.70912,-73.89685
41839,Queens,Ridgewood,40.70725,-73.89473
43526,Queens,Ridgewood,40.70913,-73.89486
43528,Queens,Ridgewood,40.7081,-73.89507
43530,Queens,Ridgewood,40.70722,-73.89614
43533,Queens,Ridgewood,40.70775,-73.89472
43574,Queens,Ridgewood,40.7093,-73.8954
43575,Queens,Ridgewood,40.70893,-73.89636
43577,Queens,Ridgewood,40.70897,-73.89663
43579,Queens,Ridgewood,40.70762,-73.89526
43580,Queens,Ridgewood,40.70862,-73.89536
43582,Queens,Ridgewood,40.70876,-73.89704
43585,Queens,Ridgewood,40.70769,-73.89641
43586,Queens,Ridgewood,40.70885,-73.89634
43587,Queens,Ridgewood,40.70937,-73.89702
43591,Queens,Ridgewood,40.70807,-73.89483
41334,Brooklyn,Bushwick,40.70188,-73.9258
41336,Manhattan,Theater District,40.76282,-73.98236
41338,Brooklyn,Flatbush,40.64612,-73.9608
41343,Manhattan,East Harlem,40.80801,-73.94011
41438,Manhattan,East Harlem,40.80584,-73.94066
41348,Brooklyn,East Flatbush,40.65134,-73.94309
41349,Manhattan,Morningside Heights,40.80511,-73.95824
41350,Manhattan,East Harlem,40.80108,-73.94602
43928,Manhattan,East Harlem,40.80084,-73.94514
44925,Manhattan,East Harlem,40.79905,-73.94453
44989,Manhattan,East Harlem,40.79952,-73.94592
41352,Brooklyn,Bushwick,40.68587,-73.9082
41355,Brooklyn,Bushwick,40.6872,-73.90895
41356,Brooklyn,Bushwick,40.68772,-73.90808
44512,Brooklyn,Bushwick,40.68581,-73.90838
41357,Manhattan,Upper West Side,40.77422,-73.97778
41362,Brooklyn,Crown Heights,40.67652,-73.94016
41363,Brooklyn,Crown Heights,40.67692,-73.94038
41365,Manhattan,East Village,40.72498,-73.97604
41372,Brooklyn,Williamsburg,40.71084,-73.95875
41375,Brooklyn,Williamsburg,40.71235,-73.93963
41376,Brooklyn,Bushwick,40.68385,-73.90653
41378,Bronx,Longwood,40.81694,-73.89627
41384,Queens,Astoria,40.75836,-73.9175
41387,Bronx,Melrose,40.81894,-73.91418
41391,Queens,Astoria,40.76514,-73.91212
41393,Queens,Astoria,40.76575,-73.91366
41394,Queens,Astoria,40.76472,-73.91358
41395,Queens,Astoria,40.76466,-73.91274
41909,Queens,Astoria,40.76663,-73.91436
46578,Queens,Astoria,40.76599,-73.91225
41397,Bronx,Longwood,40.82095,-73.89522
41400,Queens,Jamaica,40.67355,-73.7834
41403,Brooklyn,Bedford-Stuyvesant,40.68837,-73.9356
41405,Bronx,Wakefield,40.89308,-73.85076
41409,Brooklyn,Bedford-Stuyvesant,40.68226,-73.92643
41412,Brooklyn,Crown Heights,40.67241,-73.95041
47564,Brooklyn,Crown Heights,40.67327,-73.94951
41414,Brooklyn,Flatbush,40.65292,-73.95677
41416,Manhattan,Washington Heights,40.83591,-73.94033
41417,Manhattan,Midtown,40.75169,-73.97302
41418,Queens,Briarwood,40.709,-73.81431
41420,Manhattan,Upper East Side,40.77534,-73.95287
41425,Manhattan,East Harlem,40.79876,-73.93802
41426,Brooklyn,Crown Heights,40.675,-73.9631
41428,Brooklyn,Prospect-Lefferts Gardens,40.65504,-73.96113
41431,Queens,Jackson Heights,40.74796,-73.88399
41434,Bronx,Westchester Square,40.83619,-73.84916
41435,Manhattan,Chelsea,40.74458,-74.00644
41440,Manhattan,Upper East Side,40.78385,-73.94828
41441,Manhattan,Upper East Side,40.78213,-73.94839
41593,Manhattan,Upper East Side,40.78187,-73.94699
41594,Manhattan,Upper East Side,40.78216,-73.94841
41596,Manhattan,Upper East Side,40.78266,-73.94673
41597,Manhattan,Upper East Side,40.78399,-73.94725
41445,Brooklyn,Bedford-Stuyvesant,40.68834,-73.9444
42063,Brooklyn,Bedford-Stuyvesant,40.68725,-73.94625
41465,Manhattan,East Harlem,40.7908,-73.94491
41468,Manhattan,Upper East Side,40.7718,-73.95556
41470,Manhattan,Morningside Heights,40.81052,-73.95973
41472,Brooklyn,Bedford-Stuyvesant,40.697,-73.93788
42182,Brooklyn,East Flatbush,40.64779,-73.93163
42657,Brooklyn,East Flatbush,40.64627,-73.93164
41483,Brooklyn,Bedford-Stuyvesant,40.69617,-73.93763
41487,Queens,Springfield Gardens,40.66019,-73.77157
41489,Queens,Springfield Gardens,40.65973,-73.77125
41490,Queens,Springfield Gardens,40.65953,-73.76923
41493,Queens,Springfield Gardens,40.6597,-73.76993
41494,Queens,Springfield Gardens,40.65994,-73.77069
41491,Brooklyn,Bushwick,40.69501,-73.91125
41501,Manhattan,Upper East Side,40.78139,-73.95379
41503,Queens,Astoria,40.76273,-73.90869
41505,Manhattan,Upper East Side,40.76965,-73.95326
41510,Brooklyn,Bushwick,40.70094,-73.93013
41511,Manhattan,Lower East Side,40.72088,-73.99312
41512,Manhattan,Lower East Side,40.71933,-73.99431
41580,Manhattan,Lower East Side,40.72064,-73.99305
41811,Manhattan,Lower East Side,40.71923,-73.99336
41514,Brooklyn,Bushwick,40.70084,-73.93033
41518,Brooklyn,Bushwick,40.7041,-73.91688
46552,Brooklyn,Bushwick,40.70385,-73.91694
47336,Brooklyn,Bushwick,40.70379,-73.91708
41520,Manhattan,Nolita,40.72004,-73.99486
41525,Manhattan,Nolita,40.72158,-73.9941
41556,Manhattan,Nolita,40.72033,-73.99527
41559,Manhattan,Nolita,40.72013,-73.99524
41570,Manhattan,Nolita,40.72106,-73.99501
41522,Manhattan,Upper East Side,40.77705,-73.96038
41524,Queens,Ridgewood,40.70083,-73.90802
41526,Queens,Ridgewood,40.70296,-73.90602
41527,Queens,Ridgewood,40.70075,-73.90741
41557,Queens,Ridgewood,40.70246,-73.90604
41561,Queens,Ridgewood,40.70285,-73.90798
41562,Queens,Ridgewood,40.70124,-73.90774
42645,Queens,Ridgewood,40.70154,-73.90752
42647,Queens,Ridgewood,40.70302,-73.9063
42655,Queens,Ridgewood,40.70103,-73.90613
41528,Manhattan,Hell's Kitchen,40.7548,-73.99818
41531,Brooklyn,Fort Greene,40.68875,-73.9761
41535,Manhattan,Hell's Kitchen,40.7645,-73.98862
41536,Brooklyn,Bushwick,40.68949,-73.90588
41543,Manhattan,Upper West Side,40.7966,-73.97428
41554,Manhattan,Murray Hill,40.74974,-73.98094
41555,Brooklyn,Crown Heights,40.66661,-73.95367
41560,Brooklyn,Bushwick,40.6994,-73.92607
41662,Brooklyn,Bushwick,40.69922,-73.92637
41566,Staten Island,St. George,40.63763,-74.08268
42079,Staten Island,St. George,40.63894,-74.08069
41576,Queens,Bayside,40.76898,-73.78855
41606,Queens,Bayside,40.76868,-73.78871
46677,Queens,Bayside,40.76883,-73.78707
41582,Manhattan,East Harlem,40.81393,-73.93632
41583,Brooklyn,Bushwick,40.7042,-73.91693
41585,Brooklyn,Sunset Park,40.64333,-74.00227
41587,Brooklyn,Sunset Park,40.64486,-74.00255
43117,Brooklyn,Sunset Park,40.64403,-74.00087
41586,Manhattan,Stuyvesant Town,40.7318,-73.97999
41589,Brooklyn,Bedford-Stuyvesant,40.68991,-73.93695
41608,Manhattan,Harlem,40.82931,-73.94183
41610,Manhattan,Harlem,40.81134,-73.94097
41651,Brooklyn,Greenpoint,40.73635,-73.95705
41619,Queens,Jamaica,40.67931,-73.80149
41622,Brooklyn,East New York,40.66954,-73.89539
41669,Brooklyn,East New York,40.66888,-73.89372
41671,Brooklyn,East New York,40.66934,-73.89402
41673,Brooklyn,East New York,40.66962,-73.89404
41676,Brooklyn,East New York,40.66946,-73.89404
41677,Brooklyn,East New York,40.66977,-73.89356
41678,Brooklyn,East New York,40.66974,-73.89569
41679,Brooklyn,East New York,40.6697,-73.8954
44614,Brooklyn,East New York,40.66814,-73.8953
44621,Brooklyn,East New York,40.66983,-73.89411
44624,Brooklyn,East New York,40.66929,-73.89421
44625,Brooklyn,East New York,40.66816,-73.89577
41626,Manhattan,Upper East Side,40.78417,-73.94902
41635,Manhattan,Washington Heights,40.84377,-73.94094
41641,Manhattan,East Harlem,40.80193,-73.93866
41642,Bronx,Longwood,40.82236,-73.90227
41643,Manhattan,SoHo,40.72608,-74.00031
42183,Manhattan,SoHo,40.72527,-74.00043
42184,Manhattan,SoHo,40.72542,-74.00156
41644,Brooklyn,Bushwick,40.69466,-73.9106
41648,Queens,Rosedale,40.6684,-73.73563
42368,Queens,Rosedale,40.66875,-73.73627
41650,Manhattan,East Village,40.72467,-73.98836
41657,Manhattan,Upper West Side,40.79887,-73.96343
41658,Manhattan,East Harlem,40.80551,-73.93654
41661,Bronx,Belmont,40.85505,-73.89238
41666,Brooklyn,Williamsburg,40.71107,-73.96449
41670,Brooklyn,Bedford-Stuyvesant,40.67981,-73.90606
41674,Brooklyn,Bushwick,40.69935,-73.92407
42772,Brooklyn,Bushwick,40.70065,-73.92378
41675,Queens,Astoria,40.77655,-73.93587
41681,Bronx,Mott Haven,40.81496,-73.92088
41695,Brooklyn,Bedford-Stuyvesant,40.68908,-73.9522
41699,Manhattan,Washington Heights,40.85117,-73.94065
41703,Manhattan,Harlem,40.80761,-73.94305
41706,Manhattan,Washington Heights,40.84389,-73.93688
41707,Brooklyn,Prospect-Lefferts Gardens,40.65554,-73.9499
41710,Manhattan,Harlem,40.81072,-73.94236
42932,Manhattan,Harlem,40.81089,-73.94309
41713,Manhattan,Hell's Kitchen,40.76852,-73.98895
41714,Queens,Maspeth,40.74165,-73.90603
41834,Queens,Maspeth,40.7412,-73.90552
41715,Manhattan,East Village,40.72712,-73.97763
41717,Brooklyn,Bushwick,40.69504,-73.9264
41720,Queens,Elmhurst,40.74792,-73.88115
42149,Queens,Elmhurst,40.74642,-73.88044
42813,Brooklyn,Bedford-Stuyvesant,40.69108,-73.94535
41723,Manhattan,Hell's Kitchen,40.76086,-73.98927
41727,Manhattan,Harlem,40.82455,-73.94585
41729,Manhattan,Upper West Side,40.76829,-73.98298
41734,Manhattan,Chelsea,40.74855,-74.00074
41736,Manhattan,East Village,40.72681,-73.97955
41737,Brooklyn,Crown Heights,40.66828,-73.95341
41739,Queens,Long Island City,40.76321,-73.93472
41740,Queens,Jackson Heights,40.75245,-73.88586
46538,Queens,Jackson Heights,40.75268,-73.88595
41742,Brooklyn,Williamsburg,40.71558,-73.94877
41744,Manhattan,Washington Heights,40.85156,-73.93035
41750,Brooklyn,Sunset Park,40.63916,-74.02175
41759,Brooklyn,Bedford-Stuyvesant,40.68122,-73.91018
41761,Brooklyn,Brighton Beach,40.57921,-73.96419
41762,Manhattan,Chinatown,40.71463,-73.99054
41766,Manhattan,Chelsea,40.74921,-73.99273
41767,Manhattan,Chelsea,40.74913,-73.99128
41769,Manhattan,Chelsea,40.74845,-73.99257
41770,Manhattan,Chelsea,40.7492,-73.99073
41771,Manhattan,Chelsea,40.74819,-73.99224
41772,Manhattan,Chelsea,40.74963,-73.99141
41773,Manhattan,Chelsea,40.74851,-73.99062
41774,Manhattan,Chelsea,40.74927,-73.99227
41775,Manhattan,Chelsea,40.74902,-73.99211
41768,Queens,Richmond Hill,40.69433,-73.83114
42636,Queens,Richmond Hill,40.69668,-73.83138
45763,Queens,Richmond Hill,40.6944,-73.83192
41776,Manhattan,Theater District,40.75781,-73.98903
41777,Manhattan,Theater District,40.75918,-73.98801
41778,Manhattan,Theater District,40.75828,-73.98876
41779,Manhattan,Theater District,40.75783,-73.98908
41780,Manhattan,Theater District,40.75803,-73.98887
41781,Manhattan,Theater District,40.75792,-73.989
41782,Manhattan,Theater District,40.75976,-73.98761
41783,Manhattan,Theater District,40.75925,-73.98767
41784,Manhattan,Theater District,40.75821,-73.9882
41785,Manhattan,Upper West Side,40.78111,-73.97923
41786,Manhattan,Upper West Side,40.78162,-73.97941
41787,Manhattan,Upper West Side,40.78133,-73.98132
41788,Manhattan,Upper West Side,40.78189,-73.98138
41789,Manhattan,Upper West Side,40.78281,-73.98124
41790,Manhattan,Upper West Side,40.7813,-73.97922
41791,Manhattan,Upper West Side,40.78128,-73.9796
41792,Manhattan,Upper West Side,40.78241,-73.98077
41793,Manhattan,Upper West Side,40.78313,-73.97953
41794,Manhattan,Upper West Side,40.78136,-73.97988
41795,Manhattan,Theater District,40.76033,-73.98636
41796,Manhattan,Theater District,40.75861,-73.98683
41797,Manhattan,Theater District,40.75976,-73.98727
41798,Manhattan,Theater District,40.76026,-73.98747
41799,Manhattan,Theater District,40.75987,-73.98758
41959,Manhattan,Theater District,40.76057,-73.98583
42024,Manhattan,Theater District,40.76035,-73.98587
41810,Manhattan,East Village,40.72412,-73.98891
41812,Brooklyn,Williamsburg,40.71965,-73.94234
41817,Bronx,Wakefield,40.88999,-73.86008
41820,Brooklyn,Bushwick,40.69762,-73.91999
41822,Manhattan,East Village,40.73018,-73.97981
41824,Brooklyn,Carroll Gardens,40.68299,-73.99928
42062,Brooklyn,Carroll Gardens,40.68133,-73.99944
41843,Manhattan,Kips Bay,40.74123,-73.98058
41996,Manhattan,Kips Bay,40.74138,-73.98168
41998,Manhattan,Kips Bay,40.74056,-73.98077
41846,Manhattan,Midtown,40.75333,-73.97266
41849,Manhattan,Harlem,40.82335,-73.94902
41850,Brooklyn,Bedford-Stuyvesant,40.68362,-73.95692
41854,Brooklyn,Bedford-Stuyvesant,40.689,-73.94445
41858,Brooklyn,Bedford-Stuyvesant,40.67864,-73.91413
41861,Brooklyn,Bedford-Stuyvesant,40.69348,-73.94757
41862,Brooklyn,Bedford-Stuyvesant,40.69025,-73.92491
41864,Brooklyn,Bedford-Stuyvesant,40.69424,-73.93416
41865,Brooklyn,Bushwick,40.69493,-73.9273
41867,Brooklyn,Williamsburg,40.7027,-73.93571
41868,Manhattan,Upper West Side,40.80102,-73.96528
42218,Manhattan,Upper West Side,40.801,-73.96696
42379,Manhattan,Upper West Side,40.80071,-73.96616
42588,Manhattan,Upper West Side,40.8003,-73.96436
41870,Manhattan,East Village,40.72789,-73.98557
41973,Manhattan,East Village,40.72981,-73.98638
42229,Manhattan,East Village,40.72997,-73.98553
42230,Manhattan,East Village,40.72841,-73.98615
42231,Manhattan,East Village,40.72932,-73.98474
42233,Manhattan,East Village,40.72843,-73.98581
42234,Manhattan,East Village,40.72821,-73.98633
42325,Manhattan,East Village,40.72849,-73.98576
41876,Brooklyn,Clinton Hill,40.69465,-73.96427
41877,Brooklyn,Cypress Hills,40.68126,-73.89457
41878,Queens,East Elmhurst,40.75984,-73.88228
42872,Queens,East Elmhurst,40.76009,-73.88271
42913,Queens,East Elmhurst,40.75985,-73.88294
43989,Queens,East Elmhurst,40.76021,-73.88301
41880,Brooklyn,Bedford-Stuyvesant,40.68659,-73.91883
41882,Brooklyn,Williamsburg,40.71315,-73.95695
41885,Brooklyn,East Flatbush,40.6472,-73.92951
41886,Brooklyn,East Flatbush,40.64659,-73.93058
43346,Brooklyn,East Flatbush,40.64695,-73.93121
43440,Brooklyn,East Flatbush,40.64683,-73.93003
41888,Queens,Ditmars Steinway,40.77482,-73.90852
42076,Queens,Ditmars Steinway,40.77558,-73.90941
41890,Manhattan,Chelsea,40.74278,-73.99765
41893,Manhattan,Washington Heights,40.84493,-73.93843
41915,Manhattan,Washington Heights,40.84332,-73.93829
42125,Manhattan,Washington Heights,40.84505,-73.93779
41894,Queens,Elmhurst,40.74033,-73.88561
41897,Manhattan,Harlem,40.82391,-73.9471
48534,Manhattan,Harlem,40.82233,-73.94687
41898,Manhattan,East Harlem,40.79359,-73.9407
41903,Manhattan,Chelsea,40.73948,-73.99555
41905,Manhattan,Chelsea,40.73926,-73.9946
41907,Brooklyn,Williamsburg,40.71373,-73.94034
41908,Queens,Forest Hills,40.71627,-73.83768
41912,Queens,Maspeth,40.72504,-73.88976
41917,Brooklyn,Red Hook,40.68062,-74.00722
41920,Bronx,Williamsbridge,40.87498,-73.85644
41929,Queens,Middle Village,40.71474,-73.89931
41931,Brooklyn,Sheepshead Bay,40.59642,-73.95878
41933,Brooklyn,Bedford-Stuyvesant,40.6941,-73.93947
41935,Brooklyn,Bedford-Stuyvesant,40.69485,-73.93866
42059,Brooklyn,Bedford-Stuyvesant,40.69271,-73.93799
41936,Queens,Astoria,40.76317,-73.92208
41941,Bronx,Claremont Village,40.84355,-73.91103
41942,Queens,Long Island City,40.76266,-73.93929
41949,Staten Island,Mariners Harbor,40.6396,-74.1661
41956,Manhattan,Greenwich Village,40.73535,-73.99525
41962,Brooklyn,Bedford-Stuyvesant,40.69141,-73.93022
41966,Bronx,Williamsbridge,40.88542,-73.86169
41969,Manhattan,Harlem,40.82908,-73.94096
41972,Brooklyn,Greenpoint,40.72434,-73.93971
41974,Brooklyn,Sunset Park,40.66061,-73.99765
41975,Bronx,Woodlawn,40.89981,-73.86684
41977,Queens,Astoria,40.76452,-73.92536
41979,Brooklyn,Bushwick,40.69583,-73.93051
41985,Bronx,Wakefield,40.89393,-73.8581
41987,Bronx,Wakefield,40.89604,-73.85877
41986,Manhattan,Lower East Side,40.71952,-73.99167
41988,Brooklyn,Bedford-Stuyvesant,40.68873,-73.95472
41993,Manhattan,Battery Park City,40.70966,-74.01644
41995,Manhattan,Flatiron District,40.73885,-73.98786
41997,Manhattan,Hell's Kitchen,40.77041,-73.99242
42003,Queens,Jackson Heights,40.75298,-73.87675
42113,Queens,Jackson Heights,40.75093,-73.87507
42116,Queens,Jackson Heights,40.75157,-73.87639
42146,Queens,Jackson Heights,40.75091,-73.87612
42004,Brooklyn,Fort Greene,40.69258,-73.97285
42006,Brooklyn,Bedford-Stuyvesant,40.68851,-73.95174
42086,Brooklyn,Bedford-Stuyvesant,40.6901,-73.95139
42011,Brooklyn,Kensington,40.64217,-73.9714
42012,Manhattan,Stuyvesant Town,40.73379,-73.97754
42013,Brooklyn,Williamsburg,40.71468,-73.95825
42015,Brooklyn,Bushwick,40.69826,-73.93474
42016,Brooklyn,Flatlands,40.6246,-73.92709
42018,Brooklyn,Flatlands,40.62646,-73.92754
42023,Manhattan,East Village,40.72423,-73.98816
43412,Manhattan,East Village,40.72554,-73.98875
45881,Manhattan,East Village,40.72612,-73.98946
42027,Manhattan,East Harlem,40.79368,-73.94294
42032,Brooklyn,Bedford-Stuyvesant,40.68391,-73.91721
43082,Brooklyn,Bedford-Stuyvesant,40.68375,-73.91503
42034,Manhattan,Washington Heights,40.84751,-73.93864
42036,Brooklyn,Bay Ridge,40.63238,-74.02382
42040,Brooklyn,Fort Greene,40.68637,-73.97431
42057,Brooklyn,Fort Greene,40.6865,-73.9729
42757,Brooklyn,Fort Greene,40.68528,-73.97285
43209,Brooklyn,Fort Greene,40.68667,-73.9738
43384,Brooklyn,Fort Greene,40.68557,-73.97288
42042,Manhattan,Hell's Kitchen,40.76926,-73.98746
42045,Brooklyn,Bushwick,40.68881,-73.91992
42047,Bronx,Mott Haven,40.81058,-73.9069
42049,Manhattan,Kips Bay,40.74068,-73.97848
42052,Queens,Jamaica,40.681,-73.79592
42341,Queens,Jamaica,40.68093,-73.79713
42058,Manhattan,Hell's Kitchen,40.76575,-73.98938
42064,Queens,Astoria,40.75492,-73.91548
42066,Manhattan,Hell's Kitchen,40.75493,-73.99676
42069,Manhattan,Upper East Side,40.76174,-73.96625
42070,Brooklyn,Borough Park,40.62688,-73.99795
42071,Brooklyn,Bedford-Stuyvesant,40.68274,-73.91272
42072,Brooklyn,Bedford-Stuyvesant,40.68845,-73.9439
42074,Brooklyn,Crown Heights,40.67041,-73.9463
42078,Brooklyn,Bushwick,40.69835,-73.93258
42081,Manhattan,Harlem,40.82757,-73.94915
42311,Manhattan,Harlem,40.82576,-73.94861
42082,Queens,Astoria,40.76449,-73.91996
42085,Manhattan,Kips Bay,40.74367,-73.97551
43119,Manhattan,Kips Bay,40.7432,-73.97605
44539,Manhattan,Murray Hill,40.74532,-73.97534
42091,Brooklyn,Prospect-Lefferts Gardens,40.65813,-73.95788
42092,Bronx,Mott Haven,40.80981,-73.92031
42095,Queens,Queens Village,40.71324,-73.73318
42096,Bronx,Morrisania,40.82398,-73.90894
42097,Bronx,Morrisania,40.82575,-73.90993
43679,Bronx,Morrisania,40.82565,-73.91095
45279,Bronx,Morrisania,40.82504,-73.90918
42098,Brooklyn,Bushwick,40.70235,-73.92892
42099,Brooklyn,Bedford-Stuyvesant,40.68224,-73.92097
44541,Brooklyn,Bedford-Stuyvesant,40.68087,-73.92061
42101,Bronx,Concourse,40.82913,-73.92236
42102,Brooklyn,Bushwick,40.7006,-73.93018
42106,Manhattan,Hell's Kitchen,40.76094,-73.99129
46900,Manhattan,Hell's Kitchen,40.76073,-73.99032
42110,Manhattan,Harlem,40.82195,-73.95572
44967,Manhattan,Harlem,40.82414,-73.95393
42111,Brooklyn,Bushwick,40.70311,-73.92514
42114,Brooklyn,Cypress Hills,40.68355,-73.8765
42117,Queens,Kew Gardens,40.713,-73.83101
42120,Queens,Kew Gardens,40.71222,-73.83297
42118,Brooklyn,Bushwick,40.69872,-73.93461
42119,Brooklyn,Bushwick,40.69929,-73.93602
42121,Brooklyn,Bushwick,40.69825,-73.93029
42122,Manhattan,Harlem,40.82791,-73.94752
42126,Brooklyn,Sunset Park,40.6417,-74.01892
42127,Manhattan,Upper West Side,40.78812,-73.97091
42131,Queens,Springfield Gardens,40.66648,-73.7526
42140,Brooklyn,Bushwick,40.70158,-73.92257
42147,Brooklyn,Bushwick,40.69987,-73.92638
42148,Brooklyn,Williamsburg,40.71563,-73.94085
42151,Brooklyn,Crown Heights,40.6745,-73.92612
42154,Queens,Ditmars Steinway,40.77726,-73.90689
45189,Queens,Ditmars Steinway,40.7754,-73.90787
42158,Queens,Glendale,40.7071,-73.86482
42161,Manhattan,Upper West Side,40.79361,-73.97047
42167,Brooklyn,Crown Heights,40.67453,-73.94164
42168,Manhattan,East Village,40.73216,-73.98937
42171,Manhattan,Two Bridges,40.71253,-73.99599
42172,Manhattan,Harlem,40.80838,-73.94093
42174,Manhattan,East Harlem,40.80808,-73.9405
42176,Brooklyn,East Flatbush,40.63213,-73.94559
43084,Brooklyn,East Flatbush,40.63196,-73.94572
43088,Brooklyn,Flatlands,40.6313,-73.94534
42178,Brooklyn,Bushwick,40.69977,-73.93966
42179,Brooklyn,Bushwick,40.7008,-73.9394
42180,Brooklyn,Bushwick,40.70001,-73.93914
42181,Brooklyn,Bushwick,40.70106,-73.93895
42266,Brooklyn,Bushwick,40.69995,-73.93933
42295,Brooklyn,Bushwick,40.70002,-73.94054
42321,Brooklyn,Bushwick,40.70107,-73.93934
42326,Brooklyn,Bushwick,40.70007,-73.93899
42342,Brooklyn,Bushwick,40.70028,-73.93952
42612,Brooklyn,Bushwick,40.70031,-73.94077
46577,Brooklyn,Bushwick,40.7003,-73.9406
46583,Brooklyn,Bushwick,40.69935,-73.93889
46584,Brooklyn,Bushwick,40.70024,-73.9392
46586,Brooklyn,Bushwick,40.70109,-73.93952
42185,Manhattan,Washington Heights,40.83713,-73.94827
42188,Brooklyn,Bedford-Stuyvesant,40.69657,-73.94578
42189,Brooklyn,Brighton Beach,40.57974,-73.95892
42193,Brooklyn,Bedford-Stuyvesant,40.67883,-73.94438
42197,Manhattan,Harlem,40.82943,-73.9469
42198,Brooklyn,Sheepshead Bay,40.5987,-73.9593
42200,Manhattan,Nolita,40.72042,-73.99622
42202,Queens,Woodside,40.74299,-73.90295
42203,Queens,Long Island City,40.75038,-73.93904
42206,Queens,Ditmars Steinway,40.77253,-73.91476
42208,Queens,Long Island City,40.74529,-73.95753
42212,Manhattan,Nolita,40.72222,-73.99692
42213,Brooklyn,Williamsburg,40.71247,-73.94915
42214,Manhattan,Upper West Side,40.79931,-73.96072
42691,Manhattan,Upper West Side,40.79658,-73.96118
42215,Brooklyn,Williamsburg,40.71502,-73.95633
42216,Brooklyn,Bedford-Stuyvesant,40.68057,-73.94585
42219,Brooklyn,Sheepshead Bay,40.60331,-73.95082
42220,Bronx,Morris Heights,40.84615,-73.91546
42222,Manhattan,Roosevelt Island,40.76092,-73.95154
42289,Manhattan,Roosevelt Island,40.76038,-73.95085
42223,Queens,Flushing,40.75977,-73.81289
42290,Queens,Flushing,40.77078,-73.82615
42352,Queens,Flushing,40.76897,-73.82728
42529,Queens,Flushing,40.7603,-73.81428
43288,Queens,Flushing,40.75966,-73.81469
44121,Queens,Flushing,40.76089,-73.8142
42225,Queens,Ridgewood,40.69906,-73.89871
42227,Queens,East Elmhurst,40.76247,-73.86092
42228,Brooklyn,Williamsburg,40.7194,-73.95899
42238,Brooklyn,Bushwick,40.69679,-73.93405
42239,Queens,Astoria,40.76516,-73.92758
45031,Queens,Astoria,40.76417,-73.92898
42242,Manhattan,Hell's Kitchen,40.76448,-73.98895
42244,Manhattan,Hell's Kitchen,40.7647,-73.98853
42245,Manhattan,Hell's Kitchen,40.76441,-73.98838
42247,Manhattan,Hell's Kitchen,40.76592,-73.98769
42248,Manhattan,Hell's Kitchen,40.76404,-73.98873
42249,Brooklyn,Bushwick,40.69943,-73.92858
42250,Manhattan,Theater District,40.76089,-73.98709
42251,Queens,Astoria,40.7637,-73.9238
42252,Queens,East Elmhurst,40.76362,-73.88163
42998,Queens,East Elmhurst,40.76255,-73.88019
43004,Queens,East Elmhurst,40.76275,-73.88198
43083,Queens,East Elmhurst,40.76303,-73.88039
42254,Queens,Ridgewood,40.70078,-73.9072
42255,Brooklyn,Bedford-Stuyvesant,40.68831,-73.94066
42257,Queens,Ridgewood,40.70103,-73.91018
42259,Manhattan,Harlem,40.82364,-73.95433
42264,Manhattan,East Harlem,40.79342,-73.93889
43665,Manhattan,East Harlem,40.7929,-73.9391
42265,Manhattan,Morningside Heights,40.80392,-73.95829
42267,Manhattan,Harlem,40.82039,-73.94402
42272,Manhattan,East Village,40.72213,-73.97791
42273,Manhattan,Hell's Kitchen,40.76279,-73.99473
42277,Manhattan,Harlem,40.824,-73.95229
42282,Brooklyn,Bedford-Stuyvesant,40.69159,-73.93339
42283,Manhattan,Upper West Side,40.79288,-73.9723
42284,Brooklyn,Vinegar Hill,40.70195,-73.98309
